"qudtUri","qudtLabel","qudtDimensionVector","qudtConversionMultiplier","nonLatexDescription","latexDescription"
"http://qudt.org/vocab/unit/GibiBIT-PER-M2","Gibibit per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",744261117.954893,"1,073,741,824-fold of the unit bit divided by the power of the SI base unit metre with the exponent 2",NA
"http://qudt.org/vocab/unit/GibiBIT-PER-M3","Gibibit per Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",744261117.954893,"1,073,741,824-fold of the unit bit divided by the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/GibiBYTE","Gibibyte","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",5954088943.63914,NA,"The gibibyte is a multiple of the unit byte for digital information storage. The prefix gibi means 1024^3"
"http://qudt.org/vocab/unit/GigaA","Gigaamperio","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T0D0",1e+09,"1,000,000,000-fold of the unit ampere",NA
"http://qudt.org/vocab/unit/GigaBasePair","Giga Base Pair","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1e+09,"A gigabase (abbreviated Gb, or Gbp for gigabase pairs.) is a unit of measurement used to help designate the length of DNA. One gigabase is equal to 1 billion bases.",NA
"http://qudt.org/vocab/unit/GigaBIT","Gigabit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",693147180.559945,"1,000,000,000-fold of the unit bit",NA
"http://qudt.org/vocab/unit/GigaBIT-PER-M","Gigabit per Meter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",693147180.559945,"1,000,000,000-fold of the unit bit divided by the SI base unit metre",NA
"http://qudt.org/vocab/unit/GigaBIT-PER-SEC","Gigabit per Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",693147180.559945,"A gigabit per second (Gbit/s or Gb/s) is a unit of data transfer rate equal to 1,000,000,000 bits per second.",NA
"http://qudt.org/vocab/unit/GigaBQ","Gigabecquerel","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1e+09,"1,000,000,000-fold of the derived SI unit becquerel",NA
"http://qudt.org/vocab/unit/GigaBYTE","Gigabyte","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",5545177444.47956,NA,"The gigabyte is a multiple of the unit byte for digital information storage. The prefix giga means $10^9$ in the International System of Units (SI), therefore 1 gigabyte is $1,000,000,000 \; bytes$. The unit symbol for the gigabyte is $GB$ or $Gbyte$, but not $Gb$ (lower case b) which is typically used for the gigabit. Historically, the term has also been used in some fields of computer science and information technology to denote the $gibibyte$, or $1073741824 \; bytes$."
"http://qudt.org/vocab/unit/GigaBYTE-PER-SEC","Gigabyte per Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",5545177444.47956,"1,000,000,000-fold of the unit byte divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GigaC","Gigacoulomb","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T1D0",1e+09,NA,NA
"http://qudt.org/vocab/unit/GigaC-PER-M3","Gigacoulomb per Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E1L-3I0M0H0T1D0",1e+09,"1,000,000,000-fold of the SI derived unit coulomb divided by the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/GigaEV","Giga Electron Volt","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1.6021766e-10,NA,"""Giga Electron Volt"" is a unit for  'Energy And Work' expressed as $GeV$."
"http://qudt.org/vocab/unit/GigaFLOPS","Giga Floating Point Operations per Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1e+09,"1,000,000,000-fold of the unit floating point operations divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GigaHZ","Gigahercio","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1e+09,NA,"The hertz (symbol Hz) is the SI unit of frequency defined as the number of cycles per second of a periodic phenomenon. A GigaHertz is $10^{9} hz$."
"http://qudt.org/vocab/unit/GigaHZ-M","Gigahertz Meter","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",1e+09,"product of the 1,000,000,000-fold of the SI derived unit hertz and the SI base unit metre",NA
"http://qudt.org/vocab/unit/GigaJ","Gigajulio","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1e+09,"1,000,000,000-fold of the SI derived unit joule",NA
"http://qudt.org/vocab/unit/GigaJ-PER-HR","Gigajoule per Hour","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",277777.777777778,"SI derived unit Gigajoule divided by the 3600 times the SI base unit second",NA
"http://qudt.org/vocab/unit/GigaJ-PER-M2","Gigajoule per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0",1e+09,NA,"Gigajoule Per Square Meter ($J/m^2$) is a unit in the category of Energy density. It is also known as Gigajoules per square meter, Gigajoule per square metre, Gigajoule/square meter, Gigajoule/square metre."
"http://qudt.org/vocab/unit/GigaJ-PER-SEC","Gigadżul na Sekunda","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the SI derived unit joule divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GigaN","Giganewton","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0",1e+09,NA,NA
"http://qudt.org/vocab/unit/GigaN-M-PER-M2","Giganewton Meter per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0",1e+09,"1,000,000,000-fold of the SI derived unit newton divided by the SI base unit metre to the power two",NA
"http://qudt.org/vocab/unit/GigaOHM","Gigaohmio","http://qudt.org/vocab/dimensionvector/A0E-2L2I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the SI derived unit ohm",NA
"http://qudt.org/vocab/unit/GigaOHM-M","Gigaohm Meter","http://qudt.org/vocab/dimensionvector/A0E-2L3I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the product out of the SI derived unit ohm and the SI unit metre",NA
"http://qudt.org/vocab/unit/GigaOHM-PER-M","Gigaohm per Meter","http://qudt.org/vocab/dimensionvector/A0E-2L1I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the SI derived unit ohm divided by the SI unit metre",NA
"http://qudt.org/vocab/unit/GigaPA","Gigapascal","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",1e+09,"1,000,000,000-fold of the SI derived unit pascal",NA
"http://qudt.org/vocab/unit/GigaPA-CentiM3-PER-GM","Gigapascal Cubic Centimeter per Gram","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-2D0",1e+06,NA,NA
"http://qudt.org/vocab/unit/GigaV","Gigawolt","http://qudt.org/vocab/dimensionvector/A0E-1L2I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the SI derived unit volt",NA
"http://qudt.org/vocab/unit/GigaV-A","Gigawolt Amper","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the product of the SI base unit volt with the SI base unit ampere",NA
"http://qudt.org/vocab/unit/GigaV-A_Reactive","GigaVolt Ampere Reactive","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",0,"0.000000001 of the unit volt ampere reactive",NA
"http://qudt.org/vocab/unit/GigaVA","Gigavoltampère","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the product of the SI base unit volt with the SI base unit ampere",NA
"http://qudt.org/vocab/unit/GigaVAR","Giga Volt Ampere Reactive","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",1e+09,"0.000000001 of the unit volt ampere reactive",NA
"http://qudt.org/vocab/unit/GigaW","Gigawatt","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",1e+09,"1,000,000,000-fold of the SI derived unit watt",NA
"http://qudt.org/vocab/unit/GigaW-HR","Gigawatt Hour","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",3.6e+12,NA,"
  A $\textit{Gigawatt Hour}$ is the 1,000,000,000-fold of the product of the SI derived unit watt and the unit hour.
"
"http://qudt.org/vocab/unit/GM","Gramm","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T0D0",0.001,"A unit of mass in the metric system. The name comes from the Greek gramma, a small weight identified in later Roman and Byzantine times with the Latin scripulum or scruple (the English scruple is equal to about 1.3 grams). The gram was originally defined to be the mass of one cubic centimeter of pure water, but to provide precise standards it was necessary to construct physical objects of specified mass. One gram is now defined to be 1/1000 of the mass of the standard kilogram, a platinum-iridium bar carefully guarded by the International Bureau of Weights and Measures in Paris for more than a century. (The kilogram, rather than the gram, is considered the base unit of mass in the SI.) The gram is a small mass, equal to about 15.432 grains or 0.035 273 966 ounce.",NA
"http://qudt.org/vocab/unit/GM-CentiM-PER-SEC","Gram Centimeter per Second","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-1D0",1e-05,"product of the 0.001-fold of the SI base unit kilogram and the 0.01-fold of the SI base unit metre divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GM-HR-PER-L-CentiM3","Gram Hour per Liter Cubic Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",3.6e+09,"quotient of the 0.001-fold of the SI base unit kilogram per litre and the 0.000001-fold of power of the SI base unit metre with the exponent 3 per unit of time hour",NA
"http://qudt.org/vocab/unit/GM-HR-PER-L-M3","Gram Hour per Liter Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",3600,"quotient of the 0.001-fold of the SI base unit kilogram per litre and power of the SI base unit metre with the exponent 3 per unit of time hour",NA
"http://qudt.org/vocab/unit/GM-HR-PER-L2","Gram Hour per Square Liter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",3600000,"quotient of the 0.001-fold of the SI base unit kilogram per litre and unit litre per unit of time hour",NA
"http://qudt.org/vocab/unit/GM-HR-PER-M3-CentiM3","Gram Hour per Cubic Meter Cubic Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",3600000,"quotient of the 0.001-fold of the SI base unit kilogram per power of the SI base unit metre with the exponent 3 and the 0.000001-fold of power of the SI base unit metre with the exponent 3 per unit of time hour",NA
"http://qudt.org/vocab/unit/GM-HR-PER-M3-L","Gram Hour per Cubic Meter Liter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",3600,"quotient of the 0.001-fold of the SI base unit kilogram per power of the SI base unit metre with the exponent 3 and unit litre per unit of time hour",NA
"http://qudt.org/vocab/unit/GM-HR-PER-M6","Gram Hour per Sextic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",3.6,"quotient of the 0.001-fold of the SI base unit kilogram per power of the SI base unit metre with the exponent 3 and power of the SI base unit metre with the exponent 3 per unit of time hour",NA
"http://qudt.org/vocab/unit/GM-MilliM","Gram Millimeter","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T0D0",1e-06,"unit of the imbalance as product of the 0.001-fold of the SI base unit kilogram and the 0.001-fold of the SI base unit metre",NA
"http://qudt.org/vocab/unit/GM-MIN-PER-L-CentiM3","Gram Minute per Liter Cubic Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",6e+07,"quotient of the 0.001-fold of the SI base unit kilogram per litre and 0.000001-fold of power of the SI base unit metre with the exponent 3 per unit of time minute",NA
"http://qudt.org/vocab/unit/GM-MIN-PER-L-M3","Gram Minute per Liter Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",60,"quotient of the 0.001-fold of the SI base unit kilogram per litre and power of the SI base unit metre with the exponent 3 per unit of time minute",NA
"http://qudt.org/vocab/unit/GM-MIN-PER-L2","Gram Minute per Square Liter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",60000,"quotient of the 0.001-fold of the SI base unit kilogram per litre and unit litre per unit of time minute",NA
"http://qudt.org/vocab/unit/GM-MIN-PER-M3-CentiM3","Gram Minute per Cubic Meter Cubic Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",60000,"quotient of the 0.001-fold of the SI base unit kilogram per power of the SI base unit metre with the exponent 3 and 0.000001-fold of power of the SI base unit metre with the exponent 3 per unit of time minute",NA
"http://qudt.org/vocab/unit/GM-MIN-PER-M3-L","Gram Minute per Cubic Meter Liter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",60,"quotient of the 0.001-fold of the SI base unit kilogram per power of the SI base unit metre with the exponent 3 and unit litre per unit of time minute",NA
"http://qudt.org/vocab/unit/GM-MIN-PER-M6","Gram Minute per Sextic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-6I0M1H0T1D0",0.06,"quotient of the 0.001-fold of the SI base unit kilogram per power of the SI base unit metre with the exponent 3 and power of the SI base unit metre with the exponent 3 per unit of time minute",NA
"http://qudt.org/vocab/unit/GM-PER-BAR","Gram per Bar","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T2D0",1e-08,"0.001-fold of the SI base unit kilogram divided by the unit bar",NA
"http://qudt.org/vocab/unit/GM-PER-CentiM-BAR","Gram per Centimeter Bar","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T2D0",1e-06,"0.001-fold of the SI base unit kilogram divided by the product out of the 0.000001-fold of the power of the SI base unit metre and the unit bar",NA
"http://qudt.org/vocab/unit/GM-PER-CentiM-SEC","Gram per Centimeter Second","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-1D0",0.1,"unit of the dynamic viscosity as a quotient of the 0.001-fold of the SI base unit kilogram divided by the 0.01-fold of the SI base unit metre and SI base unit second",NA
"http://qudt.org/vocab/unit/GM-PER-CentiM2","Gram per Square Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T0D0",10,"0,001-fold of the SI base unit kilogram divided by the 0.0001-fold of the power of the SI base unit metre and exponent 2",NA
"http://qudt.org/vocab/unit/GM-PER-CentiM2-YR","Gram per Square Centimeter Year","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0",3.1688087814e-07,NA,NA
"http://qudt.org/vocab/unit/GM-PER-CentiM3","Gram per Cubic Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H0T0D0",1000,"0,001-fold of the SI base unit kilogram divided by the 0.000 001-fold of the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/GM-PER-CentiM3-BAR","Gram per Cubic Centimeter Bar","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T2D0",0.01,"0.001-fold of the SI base unit kilogram divided by the product out of the 0.000001-fold of the power of the SI base unit metre with the exponent 3 and the unit bar",NA
"http://qudt.org/vocab/unit/GM-PER-CentiM3-K","Gram per Cubic Centimeter Kelvin","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H-1T0D0",1000,"0.001-fold of the SI base unit kilogram divided by the product out of the 0.000001-fold of the power of the SI base unit metre with the exponent 3 and the SI base unit kelvin",NA
"http://qudt.org/vocab/unit/GM-PER-DAY","Gram per Day","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-1D0",1.157407407e-08,"0,001-fold of the SI base unit kilogram divided by the unit day",NA
"http://qudt.org/vocab/unit/GM-PER-DAY-BAR","Gram per Day Bar","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T1D0",1.1574e-13,"0.001-fold of the SI base unit kilogram divided by the product out of the unit day and the unit bar",NA
"http://qudt.org/vocab/unit/GM-PER-DAY-K","Gram per Day Kelvin","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H-1T-1D0",1.157407407e-08,"0.001-fold of the SI base unit kilogram divided by the product out of the unit day and the SI base unit kelvin",NA
"http://qudt.org/vocab/unit/GM-PER-DeciL","Gram per Deciliter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H0T0D0",10,"A derived unit for amount-of-substance concentration measured in g/dL.",NA
"http://qudt.org/vocab/unit/GM-PER-DeciM3","Gram per Cubic Decimeter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H0T0D0",1,"0,001-fold of the SI base unit kilogram divided by the 0.001-fold of the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/GM-PER-DeciM3-BAR","Gram per Cubic Decimeter Bar","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T2D0",1e-05,"0.001-fold of the SI base unit kilogram divided by the product out of the 0.001-fold of the power of the SI base unit metre with the exponent 3 and the unit bar",NA
"http://qudt.org/vocab/unit/GM-PER-DeciM3-K","Gram per Cubic Decimeter Kelvin","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H-1T0D0",1,"0.001-fold of the SI base unit kilogram divided by the product out of the 0.001-fold of the power of the SI base unit metre with the exponent 3 and the SI base unit kelvin",NA
"http://qudt.org/vocab/unit/GM-PER-DEG_C","Gram per Celsius","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H-1T0D0",0.001,NA,"$\textit{Gram Degree Celsius}$ is a C.G.S System unit for 'Mass Temperature' expressed as $g \cdot degC$."
"http://qudt.org/vocab/unit/GM-PER-GM","Gram per Gram","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1,"mass ratio consisting of the 0.001-fold of the SI base unit kilogram divided by the 0.001-fold of the SI base unit kilogram.",NA
